group,detailPage,name,subjectId,canton
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348783,Perrinjaquet Sylvie,09.079,NE
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348788,Pfister Theophil,09.079,SG
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347832.htm#348059,Joder Rudolf,11.008,BE
Walter Hansjörg,/ab/data/d/n/4817/347701/d_n_4817_347701_347832.htm#347868,Präsident,11.008,erster Vizepräsident
Germanier Jean-René,/ab/data/d/n/4817/348105/d_n_4817_348105_348223.htm#348225,Le président,10.436,président
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348922,Aubert Josiane,09.079,VD
CEg,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348773,Neirynck Jacques,09.079,VD
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348828,Gilli Yvonne,09.079,SG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348810,Wasserfallen Christian,09.079,BE
CEg,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348944,Neirynck Jacques,09.079,VD
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347808,Markwalder Christa,09.069,BE
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347711,Sommaruga Carlo,09.069,GE
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347809,Jositsch Daniel,09.069,ZH
G,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347814,Wyss Brigit,09.069,SO
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347826,Engelberger Edi,09.069,NW
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347843,Schwander Pirmin,09.069,SZ
BD,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347842,Gadient Brigitta M.,09.069,GR
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348799,Wasserfallen Christian,09.079,BE
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348805,Prelicz-Huber Katharina,09.079,ZH
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348813,Bruderer Wyss Pascale,09.079,AG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348808,Pfister Theophil,09.079,SG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348807,Füglistaller Lieni,09.079,AG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348768,Perrinjaquet Sylvie,09.079,NE
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348821,Wasserfallen Christian,09.079,BE
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348841,Prelicz-Huber Katharina,09.079,ZH
CEg,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347861,Amherd Viola,09.069,VS
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347890,Heer Alfred,09.069,ZH
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347901,Jositsch Daniel,09.069,ZH
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347904,Fluri Kurt,09.069,SO
Germanier Jean-René,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347721,Le président,09.069,président
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347734,Sommaruga Carlo,09.069,GE
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347916,Markwalder Christa,09.069,BE
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347922,Schwander Pirmin,09.069,SZ
Germanier Jean-René,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348183,Le président,10.078 10.436,président
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348296,Engelberger Edi,10.078 10.436,NW
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348360,Voruz Eric,10.078 10.436,VD
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348380,Français Olivier,10.078 10.436,VD
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348330,Birrer-Heimo Prisca,10.078 10.436,LU
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348334,Müller Walter,10.078 10.436,SG
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348378,Perrinjaquet Sylvie,10.078 10.436,NE
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348337,Müller Geri,10.078 10.436,AG
BD,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348349,Haller Vannini Ursula,10.078 10.436,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348177.htm#348353,Sommaruga Carlo,09.096,GE
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348177.htm#348232,Markwalder Christa,09.096,BE
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348177.htm#348345,Schwander Pirmin,09.096,SZ
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348797,Aubert Josiane,09.079,VD
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348826,Pfister Theophil,09.079,SG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348848,Füglistaller Lieni,09.079,AG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348795,Perrinjaquet Sylvie,09.079,NE
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348827,Pfister Theophil,09.079,SG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348851,Malama Peter,09.079,BS
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348857,Steiert Jean-François,09.079,FR
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348814,Graf Maya,09.079,BL
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347940,Jositsch Daniel,09.069,ZH
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347926,Markwalder Christa,09.069,BE
Germanier Jean-René,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347725,Le président,09.069,président
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347738,Sommaruga Carlo,09.069,GE
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347934,Leutenegger Oberholzer Susanne,09.069,BL
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347930,Jositsch Daniel,09.069,ZH
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348363,Miesch Christian,10.078 10.436,BL
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348365,Hurter Thomas,10.078 10.436,SH
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348368,Büchler Jakob,10.078 10.436,SG
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348398,Voruz Eric,10.078 10.436,VD
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348408,Müller Geri,10.078 10.436,AG
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348180.htm#348407,Voruz Eric,10.078 10.436,VD
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348371,Lachenmeier-Thüring Anita,10.078,BS
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348379,Chopard-Acklin Max,10.078,AG
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348366,Streiff-Feller Marianne,10.078,BE
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348375,Müller Walter,10.078,SG
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348374,Engelberger Edi,10.078,NW
Walter Hansjörg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348219,Präsident,10.078,erster Vizepräsident
Walter Hansjörg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348220,Präsident,10.078,erster Vizepräsident
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348370,Engelberger Edi,10.078,NW
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348106.htm#348111,Leutenegger Oberholzer Susanne,08.011,BL
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348106.htm#348120,Schwander Pirmin,08.011,SZ
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348106.htm#348123,Markwalder Christa,08.011,BE
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348106.htm#348129,Nidegger Yves,08.011,GE
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348850,Füglistaller Lieni,09.079,AG
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348861,Steiert Jean-François,09.079,FR
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348852,Pfister Theophil,09.079,SG
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348854,Steiert Jean-François,09.079,FR
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348855,Pfister Theophil,09.079,SG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348906,Füglistaller Lieni,09.079,AG
CEg,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348823,Neirynck Jacques,09.079,VD
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348800,Aubert Josiane,09.079,VD
G,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347932,Wyss Brigit,09.069,SO
Germanier Jean-René,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347737,Le président,09.069,président
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347963,Fluri Kurt,09.069,SO
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347767,Sommaruga Carlo,09.069,GE
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347937,Markwalder Christa,09.069,BE
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347956,Schwander Pirmin,09.069,SZ
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347944,Leutenegger Oberholzer Susanne,09.069,BL
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347942,Markwalder Christa,09.069,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348390,Birrer-Heimo Prisca,10.078,LU
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348409,Chopard-Acklin Max,10.078,AG
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348405,Lang Josef,10.078,ZG
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348392,Büchler Jakob,10.078,SG
Walter Hansjörg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348241,Präsident,10.078,erster Vizepräsident
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348396,Chopard-Acklin Max,10.078,AG
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348467,Voruz Eric,10.078,VD
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348422,Engelberger Edi,10.078,NW
Germanier Jean-René,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348127,Le président,10.443,président
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348128,Markwalder Christa,10.443,BE
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348133,Nidegger Yves,10.443,GE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348148,Leutenegger Oberholzer Susanne,10.443,BL
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348149,Hochreutener Norbert,10.443,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348145,Thanei Anita,10.443,ZH
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348174,Sommaruga Carlo,10.443,GE
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348147,Pelli Fulvio,10.443,TI
Germanier Jean-René,/ab/data/d/n/4817/348384/d_n_4817_348384_348459.htm#348461,Le président,10.3491,président
S,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348410,Voruz Eric,10.078,VD
RL,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348388,Engelberger Edi,10.078,NW
Germanier Jean-René,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348399,Le président,10.078,président
Germanier Jean-René,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348809,Le président,09.079,président
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348830,Perrinjaquet Sylvie,09.079,NE
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348891,Prelicz-Huber Katharina,09.079,ZH
Germanier Jean-René,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348819,Le président,09.079,président
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348863,Füglistaller Lieni,09.079,AG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348872,Kunz Josef,09.079,LU
Germanier Jean-René,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348825,Le président,09.079,président
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348879,Föhn Peter,09.079,SZ
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347779,Sommaruga Carlo,09.069,GE
V,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347961,Schwander Pirmin,09.069,SZ
S,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347776,Sommaruga Carlo,09.069,GE
RL,/ab/data/d/n/4817/347701/d_n_4817_347701_347702.htm#347965,Markwalder Christa,09.069,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348415,Birrer-Heimo Prisca,10.078,LU
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348433,Lachenmeier-Thüring Anita,10.078,BS
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348444,Allemann Evi,10.078,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348426,Birrer-Heimo Prisca,10.078,LU
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348156,Sommaruga Carlo,10.443,GE
BD,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348154,Landolt Martin,10.443,GL
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348172,Schwander Pirmin,10.443,SZ
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348143,Vischer Daniel,10.443,ZH
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348211,Huber Gabi,10.443,UR
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348239,Hochreutener Norbert,10.443,BE
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348251,Bischof Pirmin,10.443,SO
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348206,Huber Gabi,10.443,UR
CEg,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348531,Bäumle Martin,10.078,ZH
G,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348560,Müller Geri,10.078,AG
Germanier Jean-René,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348424,Le président,10.078,président
G,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348525,Müller Geri,10.078,AG
S,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348477,Voruz Eric,10.078,VD
Germanier Jean-René,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348441,Le président,10.078,président
S,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348526,Birrer-Heimo Prisca,10.078,LU
Germanier Jean-René,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348435,Le président,10.078,président
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348946,Aubert Josiane,09.079,VD
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348876,Föhn Peter,09.079,SZ
CEg,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348948,Neirynck Jacques,09.079,VD
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348837,Perrinjaquet Sylvie,09.079,NE
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348864,Kunz Josef,09.079,LU
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348949,Perrinjaquet Sylvie,09.079,NE
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348889,Noser Ruedi,09.079,ZH
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348881,Malama Peter,09.079,BS
Germanier Jean-René,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348271,Le président,10.078,président
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348428,Birrer-Heimo Prisca,10.078,LU
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348443,Lachenmeier-Thüring Anita,10.078,BS
Germanier Jean-René,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348278,Le président,10.078,président
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348420,Voruz Eric,10.078,VD
BD,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348449,Haller Vannini Ursula,10.078,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348463,Birrer-Heimo Prisca,10.078,LU
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348456,Müller Walter,10.078,SG
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348207,Bischof Pirmin,10.443,SO
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348209,Schwander Pirmin,10.443,SZ
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348221,Bischof Pirmin,10.443,SO
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348222,Baader Caspar,10.443,BL
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348228,Bischof Pirmin,10.443,SO
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348394,Nidegger Yves,10.443,GE
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348125.htm#348317,Markwalder Christa,10.443,BE
S,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348575,Galladé Chantal,10.078,ZH
G,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348554,Müller Geri,10.078,AG
RL,/ab/data/d/n/4817/349956/d_n_4817_349956_350124.htm#350237,Favre Charles,10.049,VD
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348893,Steiert Jean-François,09.079,FR
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348883,Graf Maya,09.079,BL
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348886,Pfister Theophil,09.079,SG
Germanier Jean-René,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348862,Le président,09.079,président
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348452,Kiener Nellen Margret,10.078,BE
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348446,Müller Walter,10.078,SG
BD,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348453,Haller Vannini Ursula,10.078,BE
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348458,Birrer-Heimo Prisca,10.078,LU
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348421,Grin Jean-Pierre,10.078,VD
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348494,Birrer-Heimo Prisca,10.078,LU
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348476,Pfister Theophil,10.078,SG
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348507,Rutschmann Hans,10.078,ZH
S,/ab/data/d/n/4817/348384/d_n_4817_348384_348385.htm#348529,Jositsch Daniel,10.078,ZH
S,/ab/data/d/n/4817/350274/d_n_4817_350274_350543.htm#350640,Graf-Litscher Edith,09.486,TG
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348884,Füglistaller Lieni,09.079,AG
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348875,Steiert Jean-François,09.079,FR
V,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348877,Füglistaller Lieni,09.079,AG
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348543,Lang Josef,10.078,ZG
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348490,Segmüller Pius,10.078,LU
G,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348497,Lang Josef,10.078,ZG
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348509,Kiener Nellen Margret,10.078,BE
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348519,Bäumle Martin,10.078,ZH
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348524,Müller Walter,10.078,SG
S,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348502,Birrer-Heimo Prisca,10.078,LU
G,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349961,Leuenberger Ueli,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,GE
V,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349984,Heer Alfred,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,ZH
S,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349959,Marra Ada,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,VD
V,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349962,Heer Alfred,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,ZH
CEg,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#350040,Robbiani Meinrado,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,TI
RL,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#350007,Fluri Kurt,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,SO
G,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349993,Müller Geri,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,AG
RL,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349988,Fluri Kurt,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,SO
S,/ab/data/d/n/4817/350274/d_n_4817_350274_350491.htm#350627,Leutenegger Oberholzer Susanne,08.524,BL
S,/ab/data/d/n/4817/350274/d_n_4817_350274_350491.htm#350634,Fehr Hans-Jürg,08.524,SH
V,/ab/data/d/n/4817/350274/d_n_4817_350274_350491.htm#350618,Baumann J. Alexander,08.524,TG
S,/ab/data/d/n/4817/350274/d_n_4817_350274_350491.htm#350621,Fehr Hans-Jürg,08.524,SH
RL,/ab/data/d/n/4817/350274/d_n_4817_350274_350491.htm#350581,Favre Charles,08.524,VD
CEg,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348873,Neirynck Jacques,09.079,VD
S,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348951,Maire Jacques-André,09.079,NE
Germanier Jean-René,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348868,Le président,09.079,président
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348869,Perrinjaquet Sylvie,09.079,NE
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348897,Gilli Yvonne,09.079,SG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348908,Malama Peter,09.079,BS
G,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348887,Gilli Yvonne,09.079,SG
RL,/ab/data/d/n/4817/348640/d_n_4817_348640_348669.htm#348900,Malama Peter,09.079,BS
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348503,Müller Walter,10.078,SG
V,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348514,Rutschmann Hans,10.078,ZH
RL,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348515,Müller Walter,10.078,SG
BD,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348548,Haller Vannini Ursula,10.078,BE
CEg,/ab/data/d/n/4817/348105/d_n_4817_348105_348217.htm#348517,Büchler Jakob,10.078,SG
S,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349992,Sommaruga Carlo,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,GE
BD,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#350014,Gadient Brigitta M.,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,GR
-,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349989,Lumengo Ricardo,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,BE
V,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349972,Freysinger Oskar,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,VS
-,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349991,Lumengo Ricardo,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,BE
V,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#350008,Flückiger-Bäni Sylvia,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,AG
G,/ab/data/d/n/4817/349956/d_n_4817_349956_349957.htm#349994,Leuenberger Ueli,11.3022 11.3023 11.3024 11.3026 11.3028 11.3030 11.3031,GE
RL,/ab/data/d/n/4819/355481/d_n_4819_355481_355685.htm#355859,Eichenberger-Walther Corina,11.002,AG
